clip_id,rejection_reason
no_throw_clip_2009,not_rejected
no_throw_clip_201,not_rejected
no_throw_clip_2010,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2011,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2012,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2013,not_rejected
no_throw_clip_2014,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2015,not_rejected
no_throw_clip_2016,not_rejected
no_throw_clip_2017,not_rejected
no_throw_clip_2018,not_rejected
no_throw_clip_2019,not_rejected
no_throw_clip_202,not_rejected
no_throw_clip_2020,not_rejected
no_throw_clip_2021,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2022,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2023,not_rejected
no_throw_clip_2024,not_rejected
no_throw_clip_2025,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2026,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2027,not_rejected
no_throw_clip_2028,not_rejected
no_throw_clip_2029,not_rejected
no_throw_clip_203,not_rejected
no_throw_clip_2030,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2031,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2032,not_rejected
no_throw_clip_2033,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2034,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2035,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2036,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2037,not_rejected
no_throw_clip_2038,not_rejected
no_throw_clip_2039,not_rejected
no_throw_clip_204,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2040,not_rejected
no_throw_clip_2041,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2042,not_rejected
no_throw_clip_2043,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2044,not_rejected
no_throw_clip_2045,not_rejected
no_throw_clip_2046,not_rejected
no_throw_clip_2047,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2048,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2049,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_205,not_rejected
no_throw_clip_2050,not_rejected
no_throw_clip_2051,not_rejected
no_throw_clip_2052,not_rejected
no_throw_clip_2053,not_rejected
no_throw_clip_2054,not_rejected
no_throw_clip_2055,not_rejected
no_throw_clip_2056,not_rejected
no_throw_clip_2057,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2058,not_rejected
no_throw_clip_2059,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_206,not_rejected
no_throw_clip_2060,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2061,not_rejected
no_throw_clip_2062,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2063,not_rejected
no_throw_clip_2064,not_rejected
no_throw_clip_2065,not_rejected
no_throw_clip_2066,not_rejected
no_throw_clip_2067,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2068,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2069,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_207,not_rejected
no_throw_clip_2070,not_rejected
no_throw_clip_2071,not_rejected
no_throw_clip_2072,not_rejected
no_throw_clip_2073,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2074,not_rejected
no_throw_clip_2075,not_rejected
no_throw_clip_2076,not_rejected
no_throw_clip_2077,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2078,not_rejected
no_throw_clip_2079,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_208,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2080,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2081,not_rejected
no_throw_clip_2082,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2083,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2084,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2085,not_rejected
no_throw_clip_2086,not_rejected
no_throw_clip_2087,not_rejected
no_throw_clip_2088,not_rejected
no_throw_clip_2089,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_209,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2090,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2091,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2092,not_rejected
no_throw_clip_2093,not_rejected
no_throw_clip_2094,not_rejected
no_throw_clip_2095,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2096,not_rejected
no_throw_clip_2097,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2098,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2099,not_rejected
no_throw_clip_21,not_rejected
no_throw_clip_210,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2100,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2101,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2102,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2103,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2104,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2105,not_rejected
no_throw_clip_2106,not_rejected
no_throw_clip_2107,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2108,not_rejected
no_throw_clip_2109,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_211,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2110,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2111,not_rejected
no_throw_clip_2112,not_rejected
no_throw_clip_2113,not_rejected
no_throw_clip_2114,not_rejected
no_throw_clip_2115,not_rejected
no_throw_clip_2116,not_rejected
no_throw_clip_2117,not_rejected
no_throw_clip_2118,not_rejected
no_throw_clip_2119,not_rejected
no_throw_clip_212,not_rejected
no_throw_clip_2120,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2121,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2122,not_rejected
no_throw_clip_2123,not_rejected
no_throw_clip_2124,not_rejected
no_throw_clip_2125,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2126,not_rejected
no_throw_clip_2127,not_rejected
no_throw_clip_2128,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2129,not_rejected
no_throw_clip_213,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2130,not_rejected
no_throw_clip_2131,not_rejected
no_throw_clip_2132,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2133,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2134,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2135,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2136,not_rejected
no_throw_clip_2137,not_rejected
no_throw_clip_2138,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2139,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_214,not_rejected
no_throw_clip_2140,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2141,not_rejected
no_throw_clip_2142,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2143,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2144,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2145,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2146,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2147,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2148,not_rejected
no_throw_clip_2149,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_215,not_rejected
no_throw_clip_2150,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2151,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2152,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2153,not_rejected
no_throw_clip_2154,not_rejected
no_throw_clip_2155,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2156,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2157,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2158,not_rejected
no_throw_clip_2159,not_rejected
no_throw_clip_216,not_rejected
no_throw_clip_2160,not_rejected
no_throw_clip_2161,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2162,not_rejected
no_throw_clip_2163,not_rejected
no_throw_clip_2164,not_rejected
no_throw_clip_2165,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2166,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2167,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2168,not_rejected
no_throw_clip_2169,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_217,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2170,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2171,not_rejected
no_throw_clip_2172,not_rejected
no_throw_clip_2173,not_rejected
no_throw_clip_2174,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2175,not_rejected
no_throw_clip_2176,not_rejected
no_throw_clip_2177,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2178,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2179,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_218,not_rejected
no_throw_clip_2180,not_rejected
no_throw_clip_2181,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2182,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2183,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2184,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2185,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2186,not_rejected
no_throw_clip_2187,not_rejected
no_throw_clip_2188,not_rejected
no_throw_clip_2189,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_219,not_rejected
no_throw_clip_2190,not_rejected
no_throw_clip_2191,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2192,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2193,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2194,not_rejected
no_throw_clip_2195,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2196,not_rejected
no_throw_clip_2197,not_rejected
no_throw_clip_2198,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2199,not_rejected
